6206013228,Bear喂,23,14,67
2975997964,知行合一丨苏瑞,139,67,212
6352535004,用户6352535004,67,1,0
2069241271,尒sssss,423,570,372
6093744498,用户6093744498,2,5,0
5177101567,明明那么幸福,68,12,5
5482455509,用户5482455509,86,120,7
3227162210,轻雾微尘细雨,200,457,3999
3215458622,Detective_霖,14,13,1
6022476557,请叫我李勤奋,313,36,1571
2168680014,柚子yyc,455,434,93
2176431685,momo夏微,676,856,80
2201450193,姑娘要幸福哟,327,197,104
5738720680,LY520819,643,75,221
2440592951,福来77,389,60,194
3908180320,岩石上的梅花,49,15,49
6021540485,大连金石滩洛可可假日公寓,82,12,14
1906363637,小李籽-,227,110,392
2935232825,木有微博odk,185,92,236
2608658172,房勇连_肥兔,658,2390,1150
5632844603,芒果味的青菜,196,28,86
2014772044,往事不堪回味--只能一路向前,45,222,307
1806220543,滋小妞,364,198,384
1101814317,我我我我我庆馨儿,266,216,91
3204500792,如果有一天糖果的梦想会实现,290,111,685
2691652767,或者说你倩儿爷现在正在转运,171,73,347
6332266267,贵气小曼,192,52,31
5299236224,o等闲变却故人心,279,44,186
3184296267,男朋友的一个女朋友,51,12,5
2822966411,coco喜糖,160,16,98
1651423841,覃思言,105,1368,830
5821099756,Dream美娜子,148,39,12
2638746762,DY的赟赟,643,403,1367
5143078005,爱情多简单,473,23,18
5515970949,炮炮boombo,363,62,50
5865619542,玲15105,22,6,1
6367020641,萌妹子大琦琦,118,16,5
2771653102,M钙奶王,705,658,1929
6003829959,YYYXXLO3O,48,2,23
1841594473,曲奇PINK,1248,191,1475
1743128881,BeBe-颖,514,613,1640
5810375609,温柔的驯兽师花园,31,42,41
1994356454,穿鞋小能手,430,144,298
5598707921,bh_momo,87,10,33
2131030355,leo特特,443,303,1105
2174802790,小董De信仰,143,6032,111
2918641763,世界尽头de旅行,17,0,88
6278184885,用户6278184885,1,1,0
5788966879,__小小小宝,221,42,83
5371518872,个别另类,677,105,366
5034255844,神灵羽芒,144,152,5
3701749421,烟花繁--红尘碾,189,63,262
2466537844,刘小越shining越,228,453,468
2055093463,留_心听,141,96,468
6045874825,燕鸿OLin,139,77,19
1719176444,only_lhl,68,27,0
1869403812,遇见爱情2010,51,59,793
3126992243,刘艳坤3126992243,92,18,249
6033025938,一个在南方的北方女孩,38,9,7
1898852607,长鼻子大灰,40,106,358
1102272615,Minoz_快快,158,68,114
2110979701,我偏偏就不编辑昵称咋地,294,17,1
2901474143,劉恩惠520,120,13,39
5778904290,朵咩咩baby王艺璇,134,25,81
5292801557,乐银花,60,12,19
2519193852,暗-淡-默-然-,389,610,1403
1771530545,叮叮丫297,143,151,2037
1738271351,挺宝在美,511,410,1097
3853338600,L丹1219,496,215,51
2307732054,Lagunalin,132,146,14
1765350664,美丽的日子07,76,87,871
1908675164,93Benson,3637,253,172
5226301703,自然起源叶之韵IDo董事Eve磨砂,172,1078,44
1007779192,Juzi免费招衣服代理女装代理,179,113,32
1967686595,kiwi_tz,232,60,154
1806693674,妖精zw,104,90,145
2126302342,睡在泡沫里,27,111,35
3628269495,959夏天,137,153,100
3956927732,东北大汉董鑫,50,40,45
5772766837,泡泡_20170,82,93,3
5560822043,华子58489,43,1,4
1747055850,GenieYean,181,630,1129
1779679100,Qian-zls,873,254,1095
2019797735,LuckyBaby佳琪6002,58,143,989
5868391594,TemperamentSY,29,4,2
2640759174,star_1213,40,59,59
2645236147,吃汤圆12041990,887,540,826
3376881850,惦记211,247,93,308
2112648463,a爱生活爱大博,218,36,322
1790787997,旺仔小屁屁lee,1797,760,1578
3232278584,-嘿丶Baby,324,212,666
1572675480,看看题看看,378,696,119
1118671394,不二-小七,141,292,159
5204416990,兽兽异兽兽,112,13,6
5357011000,世界纪录52,171,18,12
5124885045,名都被占用我没得叫啦,379,40,90
6146890123,婚后不失宠,84,29,41
2070039713,L--YUN,199,84,264
3946965949,小火碳200706,427,30,220
6089779294,zoe小水仙2016,131,8,0
2897653713,EInnnnnne,1412,180,12
1727312510,莉瑛,325,97,202
3854783660,剧好看露露啊,624,110,1202
2832885150,红叶漫山伴烟雨,114,111,292
1781550043,-G贺大玲也疯狂,2077,1436,2268
2501370981,小叼手,549,155,937
3748208167,SFWSXLP,516,101,671
5854372049,fishvsjackie,70,2008,165
5384174333,M昭鹿林M,2984,502,6894
1806766641,Jack_Huang8,170,31,15
2144579885,没完没了的任务,560,133,114
5856629903,tao爷-,98,42,463
2066410163,风风2066410163,27,4,27
5093984834,情话619,79,66,51
3418848800,DASHU24,197,37,13
2386278391,马大哈再不能哈哈哈,148,302,2428
2722097193,玉净花明2012,202,18,12
3844954377,你找找找不到的陈涛涛,194,108,24
5405397696,妞妞家的胖熊,77,25,203
5276645694,一个高冷的板凳w,96,35,177
5453076579,颜小沫沫520,132,118,65
3088993372,风吹裤衩屁g凉,625,35,49
3304449505,沚蘅,41,51,130
6105564047,玉儿有梦想-5366,69,27,3
5627660095,天空那朵云05,336,49,385
1312790773,铭阳星空,3377,801849,1656
3286294553,娜蘭玉,304,38,0
5254897563,Rqianhui,170,61,17
2530787427,九金金金金金,500,216,386
5190564133,酉星之,511,128,1013
6365035974,用户6365035974,98,4,0
2624991534,xynia蕗還狠苌,81,42,208
6067478469,用户6067478469,151,30,0
2120944895,Samamtha因爱而爱,107,92,42
1812889232,HeZami同學,728,790,2743
6370052755,Jinchun201709,91,2,0
3880255632,帅李一,338,1150,25
1900099621,LLS西乐,400,335,2591
5092526999,不丂仆先生,7,17,3
1647340352,jinkingfeng,639,116,27
2646559151,天亮说晚安____张雅舒,838,402,518
2143079117,游杺,219,241,24
1863333165,晶兒_Joyce,555,1417,1249
5074534531,峻男童童,352,65,260
3625466047,不爱啤酒爱雪碧炸鸡,957,175,2628
6351823798,西瓜味Yang静,19,2,1
5409144279,一设空计,305,96,103
2135113501,arlene---,155,32,35
5226193352,石榴子涵,413,28,5
5463152587,边际风,322,14,20
5038013609,作图的小伙,84,7,1
5744184623,西风破川,42,115,19
1864834074,Oo壊脾氣oO,350,214,360
2826933223,小1是小易,453,144,672
5607203474,举头三尺有九絮,67,24,24
5545485746,psycho伊gyw,130,9,24
5192272664,用户5192272664,131,28,0
6339587167,沐子小小美,334,115,42
5189882579,木已沉舟11,101,34,118
6152111901,用户6152111901,1,1,0
2747610442,吓吓_吓屎你,158,75,51
5833996915,爱读书的小胖妞,197,15,15
6343116915,哎嘿775,345,39,12
5833924658,smile_思思a,222,1033,58
5463601017,Jennifer杰J,96,22,111
5251599476,咚不咙咚娜,56,40,32
2752059331,萍果Apply_970,168,19,94
2833238422,淡蓝色浅海8,34,24,89
5345865583,小小小的大白,164,70,343
5118918419,李明114,41,18,37
3140652713,oTina米苏,225,184,70
1501482420,Emmary,326,159,835
1688121847,和自己战斗的R,2027,1252,13755
2715605110,KSyi,166,96,44
5403405296,知性漫画集,58,42,2069
5269308421,小新-31,1288,252,13
5448965579,七月清流-,470,107,7
2106632855,RabbitShanghai,309,2548,1
6322911365,用户6322911365,72,2,0
5252102689,红儿218,115,12,0
6113102608,费星更-nl,4036,122,274
2214085981,嘉倫Gary,251,228,2
6256314684,cevanyou,73,3,1
3355122872,困了-zZ,351,68,65
1978089713,清淡-Bernice,221,289,326
5867479394,宅阿五,927,61,53
6136567152,蒙奇D琳201702,56,12,1
5869421097,最初022,137,18,575
6323435858,用户6323435858,80,1,0
2212690024,装逼遭金雷劈,358,424,658
6070869523,深海科技23501,147,87,94
5518795426,用户5518795426,49,3,1
6140433165,重口味肥狒狒,410,54,142
1133688281,韦竣然,1093,280,615
6240450961,才女漫步云端-55,214,52,46
3607491420,用户3607491420,110,10,38
1272558565,Joey--怡怡,700,292,841
3221362873,杨样浩皓,224,121,2
5761427448,用户5761427448,7,7,0
1240273315,那只从喀纳斯跑出来的大水怪,197,496,42
5352878520,用户5352878520,23,31,9
1767993651,喵小姐H_,347,3419,380
6348957129,墨染微凉76899,144,20,0
6268186043,52放手,61,20,19
5875285574,萌诺吖,17,108,5
5648511900,qwer马甲1711,282,16,495
3755047455,lesia是好朋友,434,167,176
6026187693,回忆最美终究是殇,165,78,100
2827855931,康格多山路,43,58,0
1357618354,仁人的夏天,286,51,534
1610480511,菸夕早,449,194,140
5264998507,欧阳凯任,116,65,24
5387367341,用户5387367341,65,13,14
3228464890,萌萌家私房菜,82,3,1
2083592085,jun-左左右右,319,733,945
2363428873,祖国的鱼香鸡丝,113,218,557
1710699803,初九姑娘,389,1196,8153
6068298177,用户6068298177,66,21,36
1510395590,RalphAioria,2109,625,6616
2894780495,柯柯柯柯1129,246,102,116
2139814643,Joyce2286,468,169,231
1112173093,莉莉602,158,57,44
2909334401,香水百合guang,99,98,249
5696645134,Awenc_,219,16,148
2157003460,1v先生,180,44,16
5306614174,小明上新疆,129,44,195
6180149091,Song·Yue,95,129,74
6004977548,莲妹千金,149,21,452
2345440853,霹雳馋鼠,276,63,37
2400717805,hyunmin哈米,59,87,142
2855391997,裴知道,228,221,3240
1985629605,扒拉扒拉丸子君,156,25,27
6364500278,用户6364500278,1,1,0
2671392000,艾哆咯,494,145,118
1900123227,发型师廉威,859,1080,3014
3624755112,一个蜗阿牛李阳,916,293,506
2356022382,ly线小衣,155,118,339
1850529653,少女小魏魏,506,422,1928
5032000384,刘雅琦lyq,240,40,473
1411644214,十三不靠-单单,243,120,61
2900648795,宝宝and宝宝869,63,62,22
6085509237,侃空003,61,5,0
5700880403,用户5700880403,2,6,0
1796496752,潴_choco,519,334,705
6193265787,黑色静谧杭,1430,174,135
2831154961,bao51921,218,194,85
2736378087,小狐狸芸,664,1416,2077
2396699571,_麻子张,156,35,78
6048247492,小样儿170,218,31,6
6217765073,手田糸,2,1,0
3255097990,Kitty_k_he,75,69,53
6149238303,用户6149238303,2,1,0
3106643597,Kevin_cronus,208,90,99
6040754220,王倚娜娜,61,48,0
6351975623,双子座的苏苏1920,75,1,2
2809626630,宋的的,600,84,63
2618316691,慕紫幽,409,138,1588
1719847527,0曾经的曾经0,640,68,80
5626103661,用户5626103661,52,5,18
3971949538,灿烈是火伯贤是光,171,54,255
3268233934,ohh特曼,94,10,31
3938250180,sumsidy_,79,28,76
1945628267,古言言兑,98,75,195
5182563463,乂亇厶劜,317,65,237
3625422753,M夜的诗人J,31,130,98
6364370985,亮哥200704,62,10,0
2437820124,Rock_film,254,197,6
1868787832,靓咩J,404,80,23
6236063051,-罪行-,100,9,4
1082466467,i玩i闹,384,26,61
5535961694,520711XRQjH,4,3,0
2477404062,I4Anne,312,66,572
3849812783,尘世丿鬼鬼,1823,201,1288
5686916386,LJYYYYYY99999,283,62,488
2011485044,Oo丨yin,639,541,1215
3222581224,余宏燃Dui,192,8,35
3758913673,等待苏醒的沉默,188,130,41
2293722800,温思容不是蒜蓉,244,369,560
1799755030,柯柯and姬姬,1311,486,3024
2934607491,瑞恩妈妈的私藏酒窖,332,373,2212
1893098347,陈士华001,609,88,468
5905451127,婷哪吒i,6,6,1
3032484834,CDJ的客观世界,378,151,354
3131703137,Love静SJ,564,50,23
5869680022,用户5869680022,150,10,13
2951164233,王信卓淼,143,67,887
1882579271,3000姐姐,314,211,377
3988656877,用户z9qso0029h,73,4,11
2369147041,HJ黄敬,98,286,93
2687453390,唯一的呼吸,159,86,460
1562660145,vicoyuou,328,831,529
1937525034,抱元守一_制心一处,37,87,6
2857164594,小杨yama,66,126,62
1944579262,jason溫俊傑,356,200,410
5172478050,Seatrixi,107,41,37
1932073112,意馨丶Lostree,160,51,579
1770230102,ZZZHOUWENSHI,386,327,5
2620957855,安王_Gaia,806,763,0
5041433380,我想就这样被你收入囊中,74,54,43
3865422269,Foorei,242,383,443
6037373625,ling-z日记,89,43,209
1782360154,kopit,166,178,989
6208283804,一吱懶咩,112,24,7
5898545385,是米鹿呦,597,212,24
1856962624,多多20110712,330,47,314
3291340041,都市马车夫,101,44,47
5623694924,惯我小超人2009,131,28,148
1760786194,荆小多,232,383,3929
